8.7333,33.3373,2
4.6670,30.8772,2
5.9637,37.4962,2
-4.4151,51.4903,3
-4.3333,42.5392,2
4.8913,37.1508,2
-0.0000,56.8378,3
-0.0000,40.4072,2
8.7333,14.2009,1
4.6703,25.7891,2
4.6773,49.1838,3
8.7333,56.0921,3
8.7333,32.9437,2
4.6674,27.1119,2
-4.3497,64.1981,3
0.0000,39.4327,2
8.7333,14.4936,1
0.0000,59.0825,3
4.0346,33.0004,2
-6.6565,37.5278,2
8.7333,14.1256,1
6.8656,37.0393,2
-0.0000,37.2936,2
-0.0000,62.4599,3
-8.7320,33.3514,2
2.3634,76.4160,4
-6.4488,21.4611,1
-4.3333,47.7001,2
4.1814,57.0441,3
-4.8677,25.5293,1
8.4998,33.4246,2
8.7333,23.8370,1
7.6212,30.4545,2
-4.3356,27.4741,2
4.7585,45.8190,2
2.5244,52.0880,3
8.7333,16.6517,1
4.7330,61.0564,3
8.7333,14.3604,1
4.6724,55.0934,3
4.7018,36.8582,2
8.7333,48.8146,2
-5.6967,42.5471,2
-4.3927,34.6863,2
-4.3445,49.3506,2
4.8048,25.0000,1
8.7333,37.1979,2
8.7333,14.0574,1
-4.3333,43.5116,2
4.3527,46.9195,2
4.6756,44.2447,2
-0.0000,61.2306,3
-0.0000,44.0558,2
-0.0000,64.4148,3
-1.9512,49.7348,2
3.2815,56.6236,3
0.0000,54.4073,3
8.7333,37.2557,2
-4.3491,27.5589,2
0.0000,65.4678,3
-0.0000,58.4272,3
-8.6157,60.3076,3
3.6703,30.7299,2
-0.0000,66.8096,3
8.5581,40.2960,2
8.7333,24.9371,1
-5.6033,64.0030,3
8.7232,60.5428,3
-4.0643,51.9734,3
2.5953,62.9097,3
-0.0000,57.9086,3
8.5892,14.1764,1
-0.0000,48.4533,2
8.7333,36.8618,2
-1.7166,51.2000,3
6.1075,58.5153,3
4.7769,37.8122,2
4.6667,47.0218,2
5.9253,16.3802,1
1.6204,37.9674,2
-8.3824,65.3835,3
-4.3963,28.5608,2
8.7333,31.0147,2
-5.0319,51.3823,2
-4.6743,61.9208,3
4.6667,48.0826,2
8.7333,44.2000,2
0.4925,59.9706,3
-4.3547,28.5702,2
4.7914,29.6409,2
3.0008,72.3298,4
8.7333,37.7287,2
-4.7772,38.4948,2
8.5800,33.6075,2
4.7233,50.4302,2
4.8347,25.4370,1
-5.1111,45.0123,2
4.7098,39.1092,2
4.6667,26.1651,2
-4.3333,28.4238,2
-0.0000,59.5579,3
-6.1614,64.8425,3
-0.0000,60.9380,3
4.6667,56.2840,3
-8.4248,64.8397,3
-1.9609,72.7367,3
4.6767,47.4520,2
-4.4206,68.6970,3
8.7309,31.9333,2
8.7333,14.2905,1
8.3774,39.0230,2
4.6812,27.2725,2
-0.0000,60.4772,3
-4.4828,39.7473,2
8.7333,49.7676,3
8.4138,14.0023,1
8.7333,33.9296,2
-4.4167,58.2875,3
1.5777,49.8059,2
0.0000,47.1797,2
4.7159,25.5720,1
3.2205,32.0781,2
-4.3722,28.8659,2
-4.3476,65.6063,3
-0.0000,64.5294,3
-4.3333,31.6117,2
3.0506,63.6405,3
2.8156,50.7243,2
3.2888,52.9467,3
6.0325,15.7948,1
4.7100,27.9598,1
-4.3333,57.7629,3
-4.3333,43.6510,2
-0.5370,37.0693,2
4.6667,26.6274,2
4.7457,51.2128,2
4.7573,39.4064,2
8.7333,35.8180,2
7.2859,14.9877,1
8.7216,27.3317,1
4.0626,41.5896,2
4.0505,66.6616,3
-4.3333,27.5858,2
4.6711,47.0685,2
8.6192,14.6286,1
4.7199,45.1179,2
-4.4186,37.1303,2
-4.4223,27.7943,2
0.0000,55.4793,3
0.0800,55.2618,3
2.0815,68.9129,3
-0.0000,40.5323,2
4.6699,45.8406,2
8.5849,13.9854,1
-0.0000,37.2021,2
8.7333,36.9632,2
1.7960,35.4576,2
8.7333,14.2922,1
-4.6400,42.6484,2
4.8526,40.5729,2
-2.2339,37.1190,2
4.8303,37.2212,2
3.2708,65.3758,3
0.0000,76.1053,4
-8.4126,27.6998,1
-5.1489,50.1391,2
4.7861,44.9256,2
8.6366,34.0515,2
4.6829,40.9376,2
8.6339,13.6679,1
4.8958,60.9298,3
-4.3333,62.7183,3
2.0018,34.7006,2
-0.0000,61.0946,3
8.7333,35.0855,2
-7.7781,52.7179,2
4.6675,41.3243,2
4.7179,42.6884,2
4.6836,60.0362,3
6.7669,32.1804,2
3.8684,31.1165,2
6.5477,36.1816,2
3.5305,46.4496,2
-5.2826,54.6073,3
-4.4112,28.9008,2
7.5624,14.7782,1
4.6667,41.4002,2
-4.3362,29.6209,2
-0.0000,44.5425,2
4.6688,26.4875,2
0.0000,63.4102,3
8.7213,18.9663,1
-4.3975,29.7524,2
8.7333,15.6164,1
-3.2342,72.4117,3
8.5101,52.9936,3
-4.6351,51.9089,2
0.0000,46.5293,2
-4.3896,57.3464,3
-0.0000,44.4540,2
2.6417,57.4845,3
1.7284,35.6623,2
0.0000,67.5927,3
4.7227,50.7853,2
4.7294,36.9400,2
4.9911,46.2868,2
3.3765,55.5300,3
8.7333,37.0851,2
-4.4105,46.3956,2
6.6328,33.6021,2
-4.3921,41.1544,2
-5.1776,45.0309,2
4.6687,42.8831,2
0.1167,59.5119,3
4.6691,51.7375,3
4.7655,43.4103,2
8.5364,13.9060,1
-0.0000,67.1894,3
4.7657,49.8571,2
-0.0000,37.3047,2
8.7333,37.8622,2
8.7333,14.4767,1
-4.4117,68.2254,3
3.5502,32.1849,2
4.6667,26.2709,2
4.6667,46.7296,2
8.6821,24.2132,1
-8.3709,68.6984,3
-0.9085,37.8525,2
-5.2444,36.2625,2
8.7333,31.4517,2
4.7248,42.3376,2
-0.0000,52.7407,3
4.7115,43.0439,2
-0.0000,37.1804,2
4.7286,37.5811,2
-0.0000,59.0651,3
7.5021,49.5574,2
4.6667,38.1628,2
8.7333,36.5341,2
0.0000,72.0175,3
-8.7034,35.9622,2
-4.8707,44.6563,2
-5.9094,36.0736,2
-0.0000,45.6887,2
4.6779,54.4802,3
4.7733,25.0289,1
8.5316,14.0302,1
4.6247,46.5910,2
8.5543,36.8159,2
8.5044,14.2806,1
8.7333,16.3045,1
-4.3555,39.9804,2
-8.6546,59.9166,3
5.8154,17.0315,1
-4.3333,34.9630,2
4.6667,47.5368,2
4.6667,37.7054,2
8.7333,36.4043,2
0.3552,58.5195,3
-0.0000,57.1654,3
3.4639,32.1062,2
8.7100,61.5536,3
4.6667,41.4585,2
-0.0000,50.9492,3
-4.7348,27.2726,1
4.6667,44.5192,2
-4.4176,28.3172,2
-4.3333,28.0603,2
5.5696,20.3900,1
-4.3974,48.9243,2
4.6856,26.4761,2
3.2340,33.0213,2
2.7765,69.3577,3
8.7014,45.3739,2
4.7931,44.3461,2
5.1409,53.2971,3
3.6275,31.4583,2
4.6857,45.3401,2
-4.3333,28.7243,2
-0.1372,37.7221,2
2.4485,34.2608,2
-2.7229,74.8875,4
-4.3594,46.4665,3
8.7333,16.5542,1
4.7067,44.1097,2
8.7333,14.0964,1
1.9371,55.1501,3
8.5241,22.4391,1
4.7874,54.2070,3
8.7333,36.1355,2
6.7585,31.7055,2
4.8426,41.5113,2
-4.3769,69.7811,3
8.7020,46.6952,2
8.6441,15.9238,1
2.7113,50.1184,2
4.8221,30.3592,2
-0.0000,44.9137,2
8.7333,29.9559,2
8.5213,53.1506,3
-4.5154,41.0012,2
8.7333,17.3005,1
8.7306,13.9283,1
4.6667,58.4789,3
8.7113,51.4223,3
4.3784,48.4863,2
-4.3369,67.5084,3
-8.6105,37.8006,2
-0.0000,52.0612,3
8.6657,32.1501,2
8.7178,15.5903,1
8.6998,40.1206,2
3.6041,44.3297,2
-0.0000,57.1502,3
-8.6871,40.7352,2
-4.3335,64.2201,3
-4.9453,47.0453,2
4.9805,55.9202,3
4.6667,25.6886,2
-4.3544,27.3952,2
4.6667,37.5199,2
-4.7436,32.8335,2
-4.3794,56.9344,3
8.7333,13.8608,1
4.6667,39.0947,2
8.7333,38.4651,2
5.8398,16.5087,1
4.6912,44.5167,2
8.7333,53.1114,3
8.7333,30.2943,2
8.7333,51.3825,3
-5.3325,52.7161,3
8.7333,52.0154,3
4.0185,50.2708,2
8.7333,31.9009,2
4.6667,42.3632,2
4.6667,37.6195,2
8.7333,16.1383,1
-8.5174,23.6253,1
-0.0000,68.9415,3
8.7333,37.3750,2
4.6667,26.2790,2
8.7333,32.6868,2
8.7206,13.8923,1
4.6667,53.4114,3
-4.4194,29.6361,2
2.4934,56.5632,3
-4.3333,55.3508,3
4.6879,52.3314,3
-0.0000,52.5201,3
8.3234,33.9486,2
8.7333,31.2499,2
8.6758,36.8702,2
8.5232,45.3100,2
2.4772,43.6007,2
8.7261,25.6417,1
-0.0000,64.3464,3
-8.5406,16.3066,1
-8.6756,59.2243,3
8.7333,15.9353,1
-0.0000,36.8499,2
8.6842,37.0599,2
-5.4885,43.0491,2
4.6667,40.7909,2
4.6986,50.4619,3
-4.3333,48.0304,2
4.6742,27.5606,2
4.7555,29.7361,2
0.0000,59.3214,3
4.6667,26.3302,2
-4.3557,29.6468,2
0.0000,60.8143,3
-4.3685,57.4990,3
-5.3647,52.1476,3
-4.3540,27.6267,2
-8.7200,52.0903,2
4.7038,25.8775,1
0.2293,60.3418,3
4.6667,54.7527,3
5.7485,60.3466,3
-0.0000,58.3715,3
4.6884,44.2511,2
2.1644,34.2091,2
0.0000,51.3328,3
3.7542,52.3296,3
8.7333,36.4261,2
8.7333,37.8255,2
-2.7252,51.9273,2
-4.3678,57.6587,3
4.6667,44.2149,2
-0.0000,54.6065,3
-0.0000,75.8117,4
-4.3702,58.0050,3
8.7333,14.0239,1
-4.3333,27.7267,2
-4.5743,45.3526,2
-5.3025,24.9228,1
0.0000,77.5009,4
4.6810,44.6329,2
4.6800,37.5603,2
-8.7329,51.3895,2
8.7333,22.2145,1
4.7303,25.4088,1
8.7233,52.8697,3
-5.3315,40.8628,2
8.7333,37.7087,2
8.5252,13.7485,1
8.7333,15.2118,1
8.7333,39.3927,2
8.6723,38.7335,2
4.6667,34.6587,2
-4.3469,55.5652,3
-0.0000,62.9120,3
-4.3334,30.2099,2
0.0000,58.3811,3
8.7333,37.4471,2
-1.7263,62.8584,3
1.9148,53.3650,3
-0.0165,64.5867,3
4.6700,47.6055,2
4.7310,51.2352,3
-4.3692,29.9299,2
8.7333,30.6753,2
-0.0000,37.6144,2
8.7333,14.3904,1
3.7589,31.0604,2
4.6806,44.7560,2
-8.7277,63.9930,3
-4.4158,45.4043,2
4.7679,49.5174,3
4.4697,43.6990,2
8.7333,14.6748,1
0.0000,36.8905,2
8.6838,32.9282,2
4.6667,36.9183,2
6.4749,30.9052,2
8.7333,17.9926,1
-2.7071,36.2495,2
4.7401,26.9173,1
4.4773,29.4102,2
8.5268,30.3093,2
8.4201,29.1977,2
-8.7128,27.3770,1
-4.3472,63.1976,3
4.7412,27.9016,1
-4.3333,30.4850,2
0.0507,57.8551,3
-0.0000,57.4299,3
-4.3458,58.9005,3
-4.3681,57.2639,3
8.7290,39.9729,2
2.1248,51.7446,3
-0.0000,75.7812,4
8.7333,33.5724,2
-4.3333,29.5779,2
8.6868,57.6183,3
8.7280,33.6549,2
0.8658,61.0396,3
-4.3504,39.5381,2
4.6667,26.8255,2
-0.6539,57.1583,3
-4.5457,53.3407,3
-4.3709,61.7898,3
8.7278,52.2730,3
-4.3443,72.3488,3
-4.3972,43.3519,2
-4.3333,46.8418,2
4.6865,42.6559,2
-8.7067,23.2506,1
8.7333,16.5002,1
-8.6200,16.2512,1
0.0000,61.3214,3
-1.4006,62.1754,3
-0.0000,37.9412,2
-4.4136,70.5430,3
8.7040,15.0088,1
4.5681,28.6309,2
2.0780,70.9312,3
-4.3333,61.8884,3
0.9700,58.0300,3
-4.3619,51.7231,2
4.6667,44.0901,2
8.5535,31.6979,2
2.3001,56.6182,3
-4.3333,47.8241,3
0.0000,79.8640,4
8.6053,14.5015,1
8.7333,37.2099,2
2.4912,44.2211,2
-5.9599,48.8027,2
8.4084,45.2925,2
4.6701,57.5965,3
-1.8026,61.4228,3
7.9570,53.2778,3
-4.3333,40.3610,2
-4.4531,28.0742,2
4.7867,49.7516,3
4.6674,37.7399,2
4.6667,26.2940,2
4.5510,41.6036,2
6.4971,39.1073,2
6.0958,19.5044,1
1.1091,63.1009,3
4.5281,27.2978,2
4.6667,37.9005,2
0.0000,64.5866,3
-4.4165,27.4714,2
8.6311,36.9783,2
-0.0000,70.3689,3
-0.0000,55.8508,3
4.7650,25.8180,1
-4.3383,37.2240,2
-4.3922,29.0827,2
-0.0000,60.9762,3
4.6667,43.9933,2
8.7333,36.8231,2
8.1467,28.5662,1
4.7324,37.4839,2
0.0000,71.0491,3
-4.3333,31.0808,2
0.0000,63.4061,3
8.1278,53.4449,3
8.7333,32.4052,2
2.4047,43.2799,2
-4.3333,28.8429,2
7.6462,24.6202,1
-4.3333,40.4917,2
-4.3524,27.0208,2
4.7144,50.4622,2
-0.2392,58.4552,3
4.7441,41.8376,2
5.0131,56.8276,3
-0.0000,50.4465,3
4.7480,26.2170,1
-4.3902,27.6083,2
8.7304,49.4287,2
8.7065,15.9091,1
8.7333,35.0600,2
-4.3538,27.3990,2
0.0000,53.2574,3
4.7926,55.1007,3
5.2045,48.3971,2
4.2239,49.7312,3
7.3574,19.2369,1
4.7836,30.1722,2
-4.3660,43.1887,2
-4.3333,66.1032,3
8.5538,35.1129,2
-4.3657,46.9571,2
-0.0000,58.8330,3
4.6730,56.9865,3
-4.3856,27.3835,2
2.1934,56.7601,3
-0.0000,40.7314,2
-4.3360,45.8362,2
5.9884,16.4422,1
-6.4011,21.9581,1
1.7710,53.3587,3
-6.9463,16.9836,1
4.6667,54.0551,3
-4.3333,27.6886,2
3.7292,45.7550,2
-4.3545,46.0944,2
-4.3333,28.0739,2
6.5362,37.6416,2
1.5205,58.5102,3
-0.0000,39.0494,2
8.7333,19.4091,1
4.7016,26.0364,1
5.7237,50.6044,2
8.5865,50.8142,2
-0.0000,50.9251,3
4.7485,40.9516,2
-4.3333,62.4415,3
8.7333,18.6959,1
-4.3528,46.3883,3
-5.9343,49.3492,2
7.7016,31.2517,2
-0.0000,55.8483,3
8.5224,31.4916,2
1.7323,58.9465,3
-4.5162,33.2114,2
-4.3392,37.6681,2
1.1727,36.2445,2
1.7346,46.7661,2
-0.0000,60.3562,3
2.4453,75.9620,4
0.0000,38.3766,2
3.4249,49.2781,2
7.2461,15.2276,1
3.3128,56.9423,3
0.0000,40.7491,2
-6.4130,26.1296,1
-4.3975,29.5391,2
-4.3333,29.1735,2
-0.0000,47.8896,2
4.7487,29.5118,2
4.3132,51.9241,3
4.6667,47.9332,2
-4.3333,48.3441,2
4.6975,26.5664,1
0.0000,59.6529,3
-4.3750,40.2015,2
-4.8553,44.4293,2
-8.7193,62.9411,3
-4.4025,43.0866,2
-4.3678,41.1175,2
-1.0004,66.1847,3
2.4972,34.8297,2
-4.3752,52.2426,2
-4.4061,47.2820,2
8.7333,46.4668,2
6.2413,19.6280,1
-0.0000,58.7940,3
-5.5295,37.7960,2
-4.3704,49.1220,2
-5.5419,21.3019,1
8.5675,38.7569,2
6.4617,14.9019,1
2.8903,52.6181,3
3.2679,46.4427,2
-4.3972,44.1226,2
4.6832,58.4788,3
8.7333,14.6891,1
-8.6859,61.5437,3
-8.4006,23.3514,1
4.7873,42.6900,2
-4.3701,50.3575,2
2.4405,35.9269,2
4.7716,26.7261,1
8.7333,19.9085,1
4.4132,46.2854,2
4.6806,39.4130,2
-4.3367,27.8293,2
4.8335,41.3788,2
-4.8275,28.5839,1
5.2277,22.2636,1
8.7333,16.4035,1
-0.0000,65.5205,3
5.2253,22.5068,1
-1.9929,64.2970,3
4.6667,26.5806,2
8.5274,14.3295,1
-0.0000,37.6267,2
4.6675,48.2973,2
-1.4644,56.0980,3
4.6735,32.0318,2
4.7218,26.5264,1
1.6447,34.8528,2
3.1322,41.6255,2
8.7038,32.8938,2
1.5385,76.1577,4
2.7726,55.2085,3
-8.7328,34.1664,2
-6.9140,18.5512,1
-2.5782,66.5402,3
3.5369,70.6348,4
1.9663,37.4106,2
8.7333,38.6199,2
8.7333,42.3398,2
4.6696,48.5915,2
-8.4699,27.7206,2
8.5275,17.1265,1
5.2638,37.8913,2
8.7129,56.2388,3
4.8082,25.8961,1
-4.3333,27.9310,2
5.0727,41.6262,2
-0.0000,37.3271,2
-4.3705,40.8864,2
-4.4051,61.6776,3
8.7333,18.9717,1
-4.4170,32.8303,2
-4.3399,64.6655,3
4.7760,25.4676,1
8.7333,36.3737,2
4.4021,27.4315,2
3.9100,30.9366,2
-4.3364,28.5032,2
8.7333,35.5789,2
-0.0000,37.5093,2
5.0121,52.8035,3
-4.3361,50.8363,2
8.7333,48.9667,2
5.2518,60.7749,3
-4.3333,66.1259,3
4.6667,30.9690,2
-0.4100,50.1476,2
-0.0000,58.4585,3
-0.0000,58.3150,3
4.1413,49.0767,3
-4.5183,27.5326,2
-4.4105,27.3823,2
0.0000,60.9862,3
8.7333,18.1919,1
4.7438,25.6380,1
8.6665,15.6581,1
-4.3399,65.8947,3
8.7042,28.3521,2
8.7205,32.1783,2
4.6673,26.0021,2
-0.0000,37.7860,2
0.0000,61.1811,3
8.6410,13.8457,1
-4.3853,29.4965,2
-4.8446,26.6649,1
5.5373,39.7176,2
4.8212,25.8998,1
4.0757,58.8260,3
4.7174,26.1819,1
4.3661,58.3404,3
-0.0000,37.0259,2
8.7333,16.1767,1
3.5307,45.2862,2
8.7333,14.3761,1
6.4772,51.7430,3
8.5803,32.7544,2
4.6667,27.2783,2
4.7047,38.0405,2
8.7333,15.5336,1
4.0347,51.4528,2
-4.8258,46.9008,2
8.7333,14.5946,1
4.6966,61.9716,3
4.7205,25.8282,1
8.7333,37.0231,2
-5.2894,36.0297,2
4.7408,39.0956,2
3.6643,31.3456,2
4.8150,24.7068,1
-4.3340,28.8520,2
-4.3333,43.9096,2
4.7248,26.2336,1
-4.3504,28.5998,2
7.9205,38.1306,2
-0.0000,37.5709,2
8.4740,29.4408,2
4.7446,26.5758,1
0.2065,46.8030,2
0.0000,56.5741,3
8.7333,32.5511,2
-5.1038,49.3127,2
8.7333,34.7932,2
-4.3799,28.7380,2
-0.0000,58.5889,3
-5.5988,51.0749,2
4.7131,32.5505,2
-5.0500,44.4554,2
0.0000,38.0498,2
7.6858,51.7890,3
4.6915,45.3535,2
4.2207,34.1317,2
4.8258,44.7037,2
4.6900,26.5541,2
-4.7638,36.9871,2
8.7333,53.1693,3
8.7333,37.4737,2
4.8947,36.1519,2
8.6485,13.6256,1
2.3855,54.0383,3
4.6769,43.3883,2
4.6667,28.5912,2
4.2215,32.9503,2
-3.2971,53.6320,3
-4.4039,48.9347,2
3.5461,31.6501,2
-4.3842,31.6335,2
8.7333,38.7289,2
8.7333,18.7373,1
-4.5401,69.6106,3
-0.0000,37.8696,2
0.0000,37.7478,2
8.4660,13.6604,1
8.7333,47.2250,2
-8.7057,28.8855,2
8.7333,56.4797,3
-4.3348,42.0242,2
5.1571,42.0986,2
8.6593,32.0579,2
-0.0000,76.2418,4
8.7333,49.8516,2
8.7333,26.1804,1
4.6879,26.3455,2
-4.3337,26.7983,2
-4.3816,49.8629,2
0.0000,55.0788,3
-4.3922,59.3434,3
-8.6825,59.5484,3
4.6760,52.7568,3
8.7333,36.7934,2
4.7178,39.4808,2
4.7500,27.6274,1
8.7333,37.9026,2
8.7333,28.4989,2
4.9271,36.4193,2
8.6429,37.2080,2
8.4987,15.3284,1
4.6684,57.8742,3
-0.0000,49.0001,2
0.0000,57.3545,3
1.9123,55.8344,3
2.7395,50.2285,2
-0.0000,58.8641,3
4.7474,60.1869,3
-0.0000,80.2782,4
8.6523,13.7668,1
-0.0000,56.9396,3
2.4920,67.2019,3
4.6667,44.5838,2
4.6667,25.8449,2
-4.3473,68.2090,3
7.3810,15.6896,1
8.7333,48.2634,2
-0.0000,76.1085,4
8.7333,14.1317,1
-0.0000,57.6671,3
8.7333,37.6744,2
4.6718,40.0458,2
-0.0000,43.7223,2
-4.3753,27.4494,2
0.0000,38.0007,2
2.9624,51.1508,2
7.9515,14.8902,1
6.1083,38.7234,2
5.6657,27.4736,2
-4.3333,28.5679,2
8.7191,37.9388,2
8.7333,15.2762,1
8.5436,46.2352,2
-4.3333,27.4669,2
4.8441,43.0976,2
3.6393,31.1539,2
6.0583,38.4641,2
-4.3805,47.0497,2
-3.2288,35.3500,2
4.8490,39.5148,2
4.6667,45.8584,2
4.6849,25.7028,2
-5.3172,43.5123,2
-6.4644,20.2658,1
8.7333,51.8149,3
8.4997,14.9965,1
8.7333,14.2736,1
0.0000,39.8951,2
-4.3494,69.6167,3
0.0000,37.9352,2
4.6667,46.2024,2
-4.3561,40.0444,2
8.7333,58.7133,3
0.0000,76.6171,4
0.0000,45.5148,2
4.6667,44.4719,2
8.5595,37.5172,2
-0.8464,80.4262,4
-4.3477,67.8819,3
